28/10/2021	8,1	16,5	18,5	14,1	85,2	24,3	100	63	183	13,9	180	-9999	-9999	-9999	15,8	44	35,3	26	16,1	44,4	35,4	26,2	15,2	43,4	35,2	25,9	
29/10/2021	8,1	16,5	19,3	15,2	90	27,3	99	75	158	14,8	180	-9999	-9999	-9999	15,9	44,1	35,3	26	16,1	44,4	35,4	26,1	15,6	43,8	35,1	25,9	
30/10/2021	7	17,1	18,5	16,3	91,9	15,2	96	86	179	15,8	180	-9999	-9999	-9999	15,6	43,8	35,2	26	16	44,2	35,3	26	15,4	43,5	35,1	25,9	
31/10/2021	6,9	17,1	17,7	15,2	94,9	17,2	100	73	188	16,2	180	-9999	-9999	-9999	15,9	44	35,1	25,9	16,4	44,7	35,3	26	15,5	43,6	34,9	25,7	
01/11/2021	6,1	16,3	17,3	14,4	70,9	15,5	92	56	273	10,9	270	-9999	-9999	-9999	16	44	35,1	25,8	16,1	44,2	35,2	25,9	15,9	43,9	35,1	25,8	
02/11/2021	7,1	15,1	16,8	12,1	80,5	18,1	95	63	268	11,7	270	-9999	-9999	-9999	16	44	35,2	25,9	16	44,2	35,2	25,9	15,9	43,9	35,1	25,8	
03/11/2021	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	315	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
04/11/2021	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	45	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
05/11/2021	6,2	13,2	15,4	11,4	70,3	14,2	83	60	17	7,8	0	-9999	-9999	-9999	15,4	43	34,7	25,7	15,6	43,5	35	25,9	15,2	42,7	34,5	25,5	
06/11/2021	4,5	13	15,4	11,3	68,8	10,2	80	48	25	7,3	45	-9999	-9999	-9999	15,4	43	34,8	25,7	15,6	43,4	35	25,9	15,1	42,6	34,6	25,6	
07/11/2021	4,3	13,3	16,5	10,3	73,4	11	87	56	345	8,6	45	-9999	-9999	-9999	15,3	43	34,8	25,8	15,4	43,2	35	26	15,1	42,8	34,7	25,7	
08/11/2021	3,2	15	17,3	13,4	81,6	8,8	95	69	2	11,8	45	-9999	-9999	-9999	15,3	43,2	35	25,9	15,6	43,5	35,1	26	15,1	42,9	34,8	25,8	
09/11/2021	4,2	15,7	19,2	13,7	85,8	8,1	95	65	8	13,2	45	-9999	-9999	-9999	15,2	43,1	35	25,9	15,4	43,3	35,1	26	15,1	42,9	34,9	25,8	
10/11/2021	3,4	15	16,7	13,6	85,8	8,2	94	75	47	12,6	45	-9999	-9999	-9999	15,1	43	35	25,9	15,5	43,3	35,1	26	14,9	42,7	34,9	25,8	
11/11/2021	3,4	13,8	15,1	12,7	88,7	6,2	94	78	309	12	45	-9999	-9999	-9999	14,9	42,7	35	26	15,1	43	35,1	26,1	14,7	42,6	34,9	25,9	
12/11/2021	5,2	13,5	17,5	10,7	85,3	11,8	94	72	340	11,1	0	-9999	-9999	-9999	14,7	42,6	35	26	14,9	42,7	35,2	26,2	14,6	42,5	34,9	25,9	
13/11/2021	3,7	13,6	16,1	11,7	85,2	8,6	94	72	48	11,1	45	-9999	-9999	-9999	14,6	42,6	35	26,1	15,2	43,1	35,3	26,4	14,2	42,4	34,9	25,9	
14/11/2021	4,1	13,6	15,7	11,5	77,9	8,8	91	56	44	9,8	45	-9999	-9999	-9999	14,2	42,4	35,3	26,4	14,4	42,6	35,4	26,5	14	42,3	35,1	26,2	
15/11/2021	6,3	14,2	17,5	11,8	75,9	14,3	88	61	352	9,9	45	-9999	-9999	-9999	14,1	42,4	35,3	26,4	14,3	42,6	35,4	26,5	14	42,3	35,2	26,3	
16/11/2021	6,2	14,3	17,1	11,5	69,9	14,6	84	55	336	8,9	0	-9999	-9999	-9999	14	42,4	35,4	26,5	14,2	42,6	35,4	26,6	13,9	42,3	35,3	26,4	
17/11/2021	5,5	14,4	17,6	11,9	67,1	14,1	77	55	23	8,3	0	-9999	-9999	-9999	14	42,3	35,4	26,5	14,3	42,7	35,4	26,6	13,9	42,3	35,4	26,4	
18/11/2021	3,4	13,1	15,1	11	70,3	6,4	82	55	69	7,8	45	-9999	-9999	-9999	13,9	42,3	35,5	26,6	14,1	42,6	35,5	26,6	13,7	42,1	35,4	26,5	
19/11/2021	3,7	14,8	18,4	13	69	6,7	91	50	61	9	45	-9999	-9999	-9999	14,2	42,7	35,5	26,5	14,6	43	35,5	26,6	13,9	42,4	35,4	26,4	
20/11/2021	3,5	15,1	17,6	13,8	76,8	6,6	92	56	53	10,9	45	-9999	-9999	-9999	14,5	42,9	35,4	26,4	14,9	43,2	35,5	26,5	14,2	42,6	35,2	26,2	
21/11/2021	4,8	14,2	17,1	12,7	77,7	14,7	90	60	354	10,3	45	-9999	-9999	-9999	14,4	42,6	35,3	26,3	14,6	42,8	35,4	26,5	14,2	42,4	35,2	26,2	
22/11/2021	9,2	11,6	12,5	10,6	70,3	15,8	81	61	10	6,4	0	-9999	-9999	-9999	14,1	42,5	35,4	26,5	14,3	42,6	35,5	26,5	13,9	42,4	35,3	26,4	
23/11/2021	9,3	12,5	14,6	10,6	69,6	15,8	80	59	348	7	0	-9999	-9999	-9999	13,8	42,3	35,5	26,6	14	42,4	35,5	26,7	13,7	42,2	35,4	26,5	
24/11/2021	7,7	12,3	13,5	11,3	71,3	15,9	81	60	350	7,2	0	-9999	-9999	-9999	13,7	42,2	35,5	26,7	13,7	42,2	35,5	26,7	13,6	42,1	35,5	26,6	
25/11/2021	6,9	11,7	14,2	10,1	76,8	15,4	90	60	26	7,6	0	-9999	-9999	-9999	13,6	42,1	35,5	26,7	13,6	42,1	35,5	26,7	13,5	42	35,5	26,7	
26/11/2021	5,7	11,4	12,4	10,4	74,3	13,2	94	60	3	6,9	0	-9999	-9999	-9999	13,4	41,9	35,5	26,7	13,5	42	35,5	26,7	13,3	41,8	35,5	26,7	
27/11/2021	7,6	11,8	12,3	9,7	68,1	20	89	49	331	5,9	0	-9999	-9999	-9999	13,3	41,8	35,5	26,8	13,4	41,9	35,6	26,8	13,2	41,7	35,5	26,7	
28/11/2021	5,1	11,2	14	8,5	87,4	15,6	100	74	310	9,1	315	-9999	-9999	-9999	13,2	41,7	35,5	26,8	13,2	41,8	35,6	26,8	13,1	41,7	35,5	26,8	
29/11/2021	4,9	12,6	13,4	11,1	95,7	13,2	100	78	125	11,9	315	-9999	-9999	-9999	13,2	41,7	35,5	26,8	13,3	41,8	35,6	26,8	13,1	41,6	35,5	26,7	
30/11/2021	3,3	12,1	13,9	11,1	92,2	6,5	100	73	128	10,8	135	-9999	-9999	-9999	13,2	41,7	35,5	26,8	13,4	41,9	35,6	26,8	13,1	41,6	35,5	26,7	
01/12/2021	7,2	12,8	14,1	11,4	89,3	14,6	100	69	302	11	315	-9999	-9999	-9999	13,1	41,6	35,6	26,8	13,1	41,7	35,6	26,8	13	41,5	35,5	26,8	
02/12/2021	5,5	11,7	13	10,2	76,4	18,2	97	61	338	7,6	0	-9999	-9999	-9999	12,9	41,4	35,5	26,8	13	41,5	35,6	26,8	12,9	41,3	35,5	26,8	
03/12/2021	6,2	11,6	13,3	9,8	97,3	13,4	100	90	181	11,2	180	-9999	-9999	-9999	12,9	41,4	35,5	26,8	12,9	41,4	35,5	26,8	12,8	41,3	35,5	26,8	
04/12/2021	7	13,7	14,6	12,4	87,9	14,2	100	64	183	11,6	315	-9999	-9999	-9999	12,9	41,4	35,5	26,8	13	41,5	35,6	26,9	12,8	41,3	35,5	26,8	
05/12/2021	5,7	13,3	13,6	12,4	80,9	15,4	99	55	303	10	315	-9999	-9999	-9999	12,9	41,4	35,5	26,8	12,9	41,5	35,6	26,9	12,8	41,3	35,5	26,8	
06/12/2021	5,3	13,1	14,1	12,2	98,8	14,4	100	85	189	12,9	180	-9999	-9999	-9999	12,8	41,3	35,5	26,8	12,9	41,4	35,5	26,8	12,8	41,3	35,5	26,8	
07/12/2021	10,8	13,7	14,7	9,3	91,6	21,6	100	64	298	12,3	180	-9999	-9999	-9999	12,9	41,4	35,5	26,8	12,9	41,4	35,5	26,9	12,7	41,2	35,4	26,8	
08/12/2021	9,5	12,3	13,3	10,6	76	19,5	98	56	294	8,2	315	-9999	-9999	-9999	12,8	41,3	35,5	26,8	12,9	41,5	35,6	26,9	12,7	41,1	35,4	26,7	
09/12/2021	5,6	13,7	14,3	12,2	98,5	13	100	78	181	13,4	225	-9999	-9999	-9999	12,8	41,2	35,4	26,8	12,8	41,3	35,5	26,9	12,7	41,1	35,3	26,7	
10/12/2021	5,1	13,8	14,8	12,6	99,6	13	100	89	328	13,7	270	-9999	-9999	-9999	12,8	41,2	35,3	26,7	12,9	41,2	35,5	26,8	12,8	41	35,2	26,6	
11/12/2021	2,2	12,9	14,4	11,9	100	5,5	100	100	138	12,9	135	-9999	-9999	-9999	12,8	41	35,2	26,6	13	41,2	35,4	26,7	12,7	40,5	34,9	26,4	
12/12/2021	2,8	11,8	13,3	10,6	98,6	6,3	100	92	25	11,6	45	-9999	-9999	-9999	12,6	40,3	34,7	26,2	12,9	41,1	35,3	26,7	12,3	38,6	33,4	25,3	
13/12/2021	3,2	13,9	17,2	12,2	90,3	9,2	100	59	163	12,1	45	-9999	-9999	-9999	12,7	40,7	35	26,5	12,9	41	35,3	26,7	12,4	39,8	34,3	25,9	
14/12/2021	3,8	13	14,9	11,8	88,6	7,1	100	71	58	11,1	45	-9999	-9999	-9999	12,7	40,4	34,8	26,3	12,9	40,8	35,2	26,6	12,4	39,6	34,1	25,8	
15/12/2021	3,6	12	13,4	10,9	90,2	8,4	100	75	55	10,4	45	-9999	-9999	-9999	12,5	39,5	34,1	25,8	12,7	40,2	34,8	26,3	12,3	38,4	33,2	25,2	
16/12/2021	-9999	-9999	14,1	-9999	-9999	-9999	-9999	-9999	-9999	-9999	45	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
17/12/2021	3,4	11,8	13,9	10,6	82,2	8,1	99	58	54	8,8	45	-9999	-9999	-9999	12,3	38,2	33	25	12,8	39,4	33,7	25,5	12	37,6	32,6	24,7	
18/12/2021	4,1	11,8	15,2	10,2	76,1	6,8	95	52	57	7,6	45	-9999	-9999	-9999	12,3	38,8	33,6	25,4	12,6	39,4	34,1	25,9	12	38,2	33	25	
19/12/2021	4,2	12,8	15,4	10,5	71,3	7,6	89	56	69	7,6	45	-9999	-9999	-9999	12,3	39,1	33,8	25,6	12,5	39,5	34,1	25,8	12	38,6	33,6	25,5	
20/12/2021	6,8	15,5	16,2	13,9	71,2	16	100	48	117	10	135	-9999	-9999	-9999	12,1	38,6	33,5	25,4	12,3	39,2	34	25,7	11,9	38	33	25	
21/12/2021	7,9	17,1	19,5	14,7	78,2	14,2	99	64	115	13,2	135	-9999	-9999	-9999	12,4	39,2	33,8	25,6	12,5	39,8	34,3	26	12,2	38,2	33	25	
22/12/2021	9,7	16,1	17,2	14,9	84,3	20,4	100	67	178	13,4	180	-9999	-9999	-9999	12,6	39,6	34,1	25,8	12,6	39,8	34,3	25,9	12,5	39,3	33,9	25,6	
23/12/2021	9,4	14,6	15,1	13,8	98,1	21,6	100	87	173	14,2	180	-9999	-9999	-9999	12,7	40	34,3	25,9	12,8	40,2	34,5	26	12,6	39,7	34,1	25,7	
24/12/2021	13,6	14,2	14,7	11,5	97,6	23,8	100	84	175	13,8	180	-9999	-9999	-9999	13	40,4	34,5	26	13,1	40,8	34,7	26,1	12,8	40,1	34,3	25,9	
25/12/2021	5,3	14,2	14,5	13,8	98,1	18	100	89	161	13,9	180	-9999	-9999	-9999	13,1	40,6	34,5	26	13,4	40,8	34,6	26,1	13	40,4	34,4	25,9	
26/12/2021	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	180	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
27/12/2021	11,5	15,3	15,7	14,6	100	18,7	100	98	188	15,2	180	-9999	-9999	-9999	13,3	40,6	34,4	25,9	13,3	40,8	34,6	26	13,2	40,5	34,3	25,8	
28/12/2021	11	15,4	15,9	14,6	100	16,1	100	100	174	15,4	180	-9999	-9999	-9999	13,4	40,6	34,4	25,8	13,5	40,8	34,6	26	13,3	40,5	34,2	25,7	
29/12/2021	8,6	15,6	16,5	14,9	97,2	14,9	100	82	180	15,2	180	-9999	-9999	-9999	13,6	40,8	34,3	25,7	13,7	40,9	34,4	25,8	13,5	40,6	34,1	25,6	
30/12/2021	7	14,9	16,9	13,2	94,4	14,1	100	72	189	13,9	180	-9999	-9999	-9999	13,6	40,8	34,3	25,7	13,7	41	34,4	25,8	13,5	40,7	34,2	25,6	
31/12/2021	8,5	19	22,2	15,3	54,9	21,9	90	37	171	9,3	180	-9999	-9999	-9999	13,6	40,7	34,1	25,6	13,7	40,8	34,3	25,7	13,6	40,4	33,9	25,4	
